Id;Monthly rent payment; number of all rooms in the house;persons younger than 12 years of age;years of schooling;=1 if predominant material on the outside wall is block or brick;=1 if predominant material on the floor is mosaic, ceramic, terrazo;=1 if the house has ceiling;=1 if floor are good;Number of children 0 to 19 in household;years of education of male head of household;average years of education for adults (18+);# persons per room;=1 if the household has notebook or desktop computer;# of mobile phones;escolari squared;edjefe squared;hogar_nin squared;overcrowding squared;dependency squared;meaned squared;Target
ID_7e5c5030b;;3,00;0,00;9,00;1,00;1,00;1,00;1,00;0,00;7,00;8,00;2.0;0,00;2,00;81,00;49,00;0,00;4.0;0.0;64.0;4,00
ID_ff87ff7b3;;4,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;no;11,00;1.0;0,00;2,00;225,00;0,00;0,00;1.0;0.25;121.0;4,00
ID_85206ecb5;;4,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;no;11,00;1.0;0,00;2,00;196,00;0,00;0,00;1.0;0.25;121.0;4,00
ID_fcde62f8b;;4,00;0,00;4,00;1,00;1,00;1,00;1,00;0,00;no;11,00;1.0;0,00;2,00;16,00;0,00;0,00;1.0;0.25;121.0;4,00
ID_248fe9d48;230000.0;7,00;1,00;9,00;1,00;1,00;1,00;1,00;2,00;no;10,00;1.0;0,00;4,00;81,00;0,00;4,00;1.0;0.44444448;100.0;3,00
ID_c26c662e6;230000.0;7,00;1,00;8,00;1,00;1,00;1,00;1,00;2,00;no;10,00;1.0;0,00;4,00;64,00;0,00;4,00;1.0;0.44444448;100.0;3,00
ID_8807aae5d;230000.0;7,00;1,00;0,00;1,00;1,00;1,00;1,00;2,00;no;10,00;1.0;0,00;4,00;0,00;0,00;4,00;1.0;0.44444448;100.0;3,00
ID_0f1de5a10;230000.0;7,00;1,00;9,00;1,00;1,00;1,00;1,00;2,00;no;10,00;1.0;0,00;4,00;81,00;0,00;4,00;1.0;0.44444448;100.0;3,00
ID_1896c5e55;230000.0;7,00;1,00;12,00;1,00;1,00;1,00;1,00;2,00;no;10,00;1.0;0,00;4,00;144,00;0,00;4,00;1.0;0.44444448;100.0;3,00
ID_911277bc2;140000.0;4,00;0,00;13,00;1,00;1,00;1,00;1,00;0,00;13,00;13,00;0.5;1,00;2,00;169,00;169,00;0,00;0.25;0.0;169.0;4,00
ID_7586d1c63;;4,00;0,00;6,00;0,00;1,00;1,00;1,00;0,00;no;6,00;0.5;0,00;0,00;36,00;0,00;0,00;0.25;64.0;36.0;3,00
ID_b9808c506;200000.0;3,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;14,00;14,00;0.5;0,00;1,00;196,00;196,00;0,00;0.25;0.0;196.0;4,00
ID_7726a1f9d;;4,00;2,00;0,00;1,00;1,00;1,00;0,00;2,00;6,00;6,00;2.0;0,00;2,00;0,00;36,00;4,00;4.0;1.0;36.0;4,00
ID_d4b01ce34;;4,00;2,00;6,00;1,00;1,00;1,00;0,00;2,00;6,00;6,00;2.0;0,00;2,00;36,00;36,00;4,00;4.0;1.0;36.0;4,00
ID_2a4c962ac;;4,00;2,00;3,00;1,00;1,00;1,00;0,00;2,00;6,00;6,00;2.0;0,00;2,00;9,00;36,00;4,00;4.0;1.0;36.0;4,00
ID_e04efca44;;4,00;2,00;6,00;1,00;1,00;1,00;0,00;2,00;6,00;6,00;2.0;0,00;2,00;36,00;36,00;4,00;4.0;1.0;36.0;4,00
ID_2ee3809b2;100000.0;2,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;14,00;15,50;2.0;0,00;2,00;196,00;196,00;0,00;4.0;0.0;240.25;4,00
ID_a7bf6fba4;100000.0;2,00;0,00;17,00;1,00;1,00;1,00;1,00;0,00;14,00;15,50;2.0;0,00;2,00;289,00;196,00;0,00;4.0;0.0;240.25;4,00
ID_34bd3c510;;10,00;0,00;9,00;1,00;1,00;1,00;1,00;2,00;no;15,67;1.0;0,00;5,00;81,00;0,00;4,00;1.0;0.44444448;24.544.446,00;4,00
ID_d5627a404;;10,00;0,00;15,00;1,00;1,00;1,00;1,00;2,00;no;15,67;1.0;0,00;5,00;225,00;0,00;4,00;1.0;0.44444448;24.544.446,00;4,00
ID_ff44e4bf0;;10,00;0,00;12,00;1,00;1,00;1,00;1,00;2,00;no;15,67;1.0;0,00;5,00;144,00;0,00;4,00;1.0;0.44444448;24.544.446,00;4,00
ID_cf4381919;;10,00;0,00;11,00;1,00;1,00;1,00;1,00;2,00;no;15,67;1.0;0,00;5,00;121,00;0,00;4,00;1.0;0.44444448;24.544.446,00;4,00
ID_2b644940b;;10,00;0,00;5,00;1,00;1,00;1,00;1,00;2,00;no;15,67;1.0;0,00;5,00;25,00;0,00;4,00;1.0;0.44444448;24.544.446,00;4,00
ID_b4752f963;;6,00;0,00;6,00;1,00;1,00;1,00;1,00;2,00;6,00;8,00;3.0;0,00;1,00;36,00;36,00;4,00;9.0;1.0;64.0;3,00
ID_dd2d489ed;;6,00;0,00;9,00;1,00;1,00;1,00;1,00;2,00;6,00;8,00;3.0;0,00;1,00;81,00;36,00;4,00;9.0;1.0;64.0;3,00
ID_7655e6de4;;6,00;0,00;9,00;1,00;1,00;1,00;1,00;2,00;6,00;8,00;3.0;0,00;1,00;81,00;36,00;4,00;9.0;1.0;64.0;3,00
ID_85784eae6;;6,00;0,00;6,00;1,00;1,00;1,00;1,00;2,00;6,00;8,00;3.0;0,00;1,00;36,00;36,00;4,00;9.0;1.0;64.0;3,00
ID_5560c2f9a;;6,00;0,00;12,00;1,00;1,00;1,00;1,00;2,00;6,00;8,00;3.0;0,00;1,00;144,00;36,00;4,00;9.0;1.0;64.0;3,00
ID_bc470d4ef;;6,00;0,00;5,00;1,00;1,00;1,00;1,00;2,00;6,00;8,00;3.0;0,00;1,00;25,00;36,00;4,00;9.0;1.0;64.0;3,00
ID_9bb845c47;;5,00;0,00;3,00;0,00;1,00;1,00;1,00;1,00;3,00;9,33;13.333.334,00;0,00;4,00;9,00;9,00;1,00;17.777.778.999.999.900,00;0.11111112;8.711.110.699.999.990,00;4,00
ID_30ce73347;;5,00;0,00;5,00;0,00;1,00;1,00;1,00;1,00;3,00;9,33;13.333.334,00;0,00;4,00;25,00;9,00;1,00;17.777.778.999.999.900,00;0.11111112;8.711.110.699.999.990,00;4,00
ID_628fe3f51;;5,00;0,00;9,00;0,00;1,00;1,00;1,00;1,00;3,00;9,33;13.333.334,00;0,00;4,00;81,00;9,00;1,00;17.777.778.999.999.900,00;0.11111112;8.711.110.699.999.990,00;4,00
ID_09b3e80c6;;5,00;0,00;11,00;0,00;1,00;1,00;1,00;1,00;3,00;9,33;13.333.334,00;0,00;4,00;121,00;9,00;1,00;17.777.778.999.999.900,00;0.11111112;8.711.110.699.999.990,00;4,00
ID_295385355;;4,00;1,00;15,00;1,00;1,00;1,00;1,00;1,00;no;13,50;45.047,00;1,00;3,00;225,00;0,00;1,00;45.689,00;0.25;182.25;4,00
ID_17774fddf;;4,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;no;13,50;45.047,00;1,00;3,00;9,00;0,00;1,00;45.689,00;0.25;182.25;4,00
ID_ed7c077f7;;4,00;1,00;12,00;1,00;1,00;1,00;1,00;1,00;no;13,50;45.047,00;1,00;3,00;144,00;0,00;1,00;45.689,00;0.25;182.25;4,00
ID_ceebc03ab;;5,00;0,00;8,00;0,00;0,00;0,00;0,00;1,00;no;0,00;0.66666669;0,00;2,00;64,00;0,00;1,00;0.44444448;1.0;0.0;1,00
ID_a856f286b;;5,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;no;0,00;0.66666669;0,00;2,00;0,00;0,00;1,00;0.44444448;1.0;0.0;1,00
ID_4d2e4b820;;7,00;1,00;16,00;1,00;1,00;1,00;1,00;1,00;16,00;18,50;1.0;1,00;2,00;256,00;256,00;1,00;1.0;0.25;342.25;4,00
ID_c1724f824;;7,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;16,00;18,50;1.0;1,00;2,00;0,00;256,00;1,00;1.0;0.25;342.25;4,00
ID_29da8aac3;;7,00;1,00;21,00;1,00;1,00;1,00;1,00;1,00;16,00;18,50;1.0;1,00;2,00;441,00;256,00;1,00;1.0;0.25;342.25;4,00
ID_f6339035f;75000.0;4,00;0,00;8,00;0,00;1,00;0,00;1,00;1,00;no;12,00;1.0;1,00;3,00;64,00;0,00;1,00;1.0;0.25;144.0;4,00
ID_12a708cbc;75000.0;4,00;0,00;9,00;0,00;1,00;0,00;1,00;1,00;no;12,00;1.0;1,00;3,00;81,00;0,00;1,00;1.0;0.25;144.0;4,00
ID_b97fc872e;75000.0;4,00;0,00;15,00;0,00;1,00;0,00;1,00;1,00;no;12,00;1.0;1,00;3,00;225,00;0,00;1,00;1.0;0.25;144.0;4,00
ID_346aaedb6;;5,00;0,00;6,00;1,00;1,00;1,00;0,00;0,00;no;6,00;1.0;0,00;0,00;36,00;0,00;0,00;1.0;0.0;36.0;4,00
ID_3729d9856;;5,00;0,00;6,00;1,00;1,00;1,00;0,00;0,00;no;6,00;1.0;0,00;0,00;36,00;0,00;0,00;1.0;0.0;36.0;4,00
ID_cd6e71dbb;;5,00;0,00;6,00;1,00;1,00;1,00;0,00;0,00;no;6,00;1.0;0,00;0,00;36,00;0,00;0,00;1.0;0.0;36.0;4,00
ID_576015ea3;75000.0;3,00;1,00;13,00;1,00;1,00;1,00;1,00;1,00;no;13,00;2.0;0,00;1,00;169,00;0,00;1,00;4.0;1.0;169.0;1,00
ID_41d36c31c;75000.0;3,00;1,00;2,00;1,00;1,00;1,00;1,00;1,00;no;13,00;2.0;0,00;1,00;4,00;0,00;1,00;4.0;1.0;169.0;2,00
ID_14e853dec;;7,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;no;9,50;0.5;1,00;2,00;36,00;0,00;0,00;0.25;1.0;90.25;4,00
ID_cda9ea156;;7,00;0,00;13,00;1,00;1,00;1,00;1,00;0,00;no;9,50;0.5;1,00;2,00;169,00;0,00;0,00;0.25;1.0;90.25;4,00
ID_73d3fd2e4;78000.0;3,00;0,00;7,00;0,00;1,00;1,00;0,00;0,00;7,00;8,00;1.0;0,00;2,00;49,00;49,00;0,00;1.0;0.0;64.0;4,00
ID_7a00bae9b;78000.0;3,00;0,00;9,00;0,00;1,00;1,00;0,00;0,00;7,00;8,00;1.0;0,00;2,00;81,00;49,00;0,00;1.0;0.0;64.0;4,00
ID_47c8e8ccb;;6,00;2,00;0,00;1,00;1,00;1,00;1,00;2,00;7,00;10,67;16.666.666,00;1,00;3,00;0,00;49,00;4,00;27.777.777,00;0.44444448;11.377.779,00;2,00
ID_9b0d42b3b;;6,00;2,00;12,00;1,00;1,00;1,00;1,00;2,00;7,00;10,67;16.666.666,00;1,00;3,00;144,00;49,00;4,00;27.777.777,00;0.44444448;11.377.779,00;2,00
ID_091129ce2;;6,00;2,00;0,00;1,00;1,00;1,00;1,00;2,00;7,00;10,67;16.666.666,00;1,00;3,00;0,00;49,00;4,00;27.777.777,00;0.44444448;11.377.779,00;2,00
ID_953612ab6;;6,00;2,00;7,00;1,00;1,00;1,00;1,00;2,00;7,00;10,67;16.666.666,00;1,00;3,00;49,00;49,00;4,00;27.777.777,00;0.44444448;11.377.779,00;2,00
ID_43f35a2d0;;6,00;2,00;13,00;1,00;1,00;1,00;1,00;2,00;7,00;10,67;16.666.666,00;1,00;3,00;169,00;49,00;4,00;27.777.777,00;0.44444448;11.377.779,00;2,00
ID_c65d8e90c;;5,00;1,00;0,00;0,00;1,00;1,00;1,00;2,00;8,00;7,00;2.0;0,00;3,00;0,00;64,00;4,00;4.0;1.0;49.0;2,00
ID_55bac8c81;;5,00;1,00;6,00;0,00;1,00;1,00;1,00;2,00;8,00;7,00;2.0;0,00;3,00;36,00;64,00;4,00;4.0;1.0;49.0;2,00
ID_57c0f05d4;;5,00;1,00;6,00;0,00;1,00;1,00;1,00;2,00;8,00;7,00;2.0;0,00;3,00;36,00;64,00;4,00;4.0;1.0;49.0;2,00
ID_16d9ea969;;5,00;1,00;8,00;0,00;1,00;1,00;1,00;2,00;8,00;7,00;2.0;0,00;3,00;64,00;64,00;4,00;4.0;1.0;49.0;2,00
ID_dd1e4333b;;7,00;0,00;14,00;1,00;1,00;1,00;1,00;0,00;no;10,00;0.66666669;0,00;2,00;196,00;0,00;0,00;0.44444448;1.0;100.0;4,00
ID_3efe883a4;;7,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;no;10,00;0.66666669;0,00;2,00;36,00;0,00;0,00;0.44444448;1.0;100.0;4,00
ID_55da1860d;;7,00;2,00;15,00;1,00;1,00;1,00;1,00;2,00;15,00;15,50;13.333.334,00;0,00;2,00;225,00;225,00;4,00;17.777.778.999.999.900,00;1.0;240.25;4,00
ID_efe6aad74;;7,00;2,00;0,00;1,00;1,00;1,00;1,00;2,00;15,00;15,50;13.333.334,00;0,00;2,00;0,00;225,00;4,00;17.777.778.999.999.900,00;1.0;240.25;4,00
ID_582fc7e8f;;7,00;2,00;0,00;1,00;1,00;1,00;1,00;2,00;15,00;15,50;13.333.334,00;0,00;2,00;0,00;225,00;4,00;17.777.778.999.999.900,00;1.0;240.25;4,00
ID_3c92e2287;;7,00;2,00;16,00;1,00;1,00;1,00;1,00;2,00;15,00;15,50;13.333.334,00;0,00;2,00;256,00;225,00;4,00;17.777.778.999.999.900,00;1.0;240.25;4,00
ID_42d9dbc15;;6,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;15,00;15,00;1.0;0,00;1,00;225,00;225,00;0,00;1.0;64.0;225.0;4,00
ID_787b2b99e;;6,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;15,00;15,00;1.0;0,00;1,00;225,00;225,00;0,00;1.0;64.0;225.0;4,00
ID_3dae37c90;350000.0;6,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00;6,00;7,50;1.0;0,00;2,00;0,00;36,00;1,00;1.0;0.25;56.25;4,00
ID_7500b277e;350000.0;6,00;1,00;6,00;1,00;1,00;1,00;1,00;1,00;6,00;7,50;1.0;0,00;2,00;36,00;36,00;1,00;1.0;0.25;56.25;4,00
ID_10954c079;350000.0;6,00;1,00;9,00;1,00;1,00;1,00;1,00;1,00;6,00;7,50;1.0;0,00;2,00;81,00;36,00;1,00;1.0;0.25;56.25;4,00
ID_44a8af5de;;4,00;0,00;5,00;1,00;1,00;1,00;1,00;1,00;5,00;7,00;1.0;0,00;2,00;25,00;25,00;1,00;1.0;64.0;49.0;4,00
ID_a6b672395;;4,00;0,00;9,00;1,00;1,00;1,00;1,00;1,00;5,00;7,00;1.0;0,00;2,00;81,00;25,00;1,00;1.0;64.0;49.0;4,00
ID_41834d52b;;4,00;0,00;11,00;1,00;1,00;1,00;1,00;1,00;5,00;7,00;1.0;0,00;2,00;121,00;25,00;1,00;1.0;64.0;49.0;4,00
ID_d31339d43;540000.0;5,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;13,00;13,50;1.0;0,00;3,00;1,00;169,00;1,00;1.0;0.25;182.25;4,00
ID_d9eff70e4;540000.0;5,00;1,00;13,00;1,00;1,00;1,00;1,00;1,00;13,00;13,50;1.0;0,00;3,00;169,00;169,00;1,00;1.0;0.25;182.25;4,00
ID_13651939a;540000.0;5,00;1,00;14,00;1,00;1,00;1,00;1,00;1,00;13,00;13,50;1.0;0,00;3,00;196,00;169,00;1,00;1.0;0.25;182.25;4,00
ID_079f189f9;100000.0;4,00;3,00;8,00;0,00;0,00;1,00;1,00;6,00;9,00;7,50;4.0;0,00;3,00;64,00;81,00;36,00;16.0;9.0;56.25;2,00
ID_467953fa4;100000.0;4,00;3,00;0,00;0,00;0,00;1,00;1,00;6,00;9,00;7,50;4.0;0,00;3,00;0,00;81,00;36,00;16.0;9.0;56.25;2,00
ID_45c0398a6;100000.0;4,00;3,00;6,00;0,00;0,00;1,00;1,00;6,00;9,00;7,50;4.0;0,00;3,00;36,00;81,00;36,00;16.0;9.0;56.25;2,00
ID_1182a8836;100000.0;4,00;3,00;6,00;0,00;0,00;1,00;1,00;6,00;9,00;7,50;4.0;0,00;3,00;36,00;81,00;36,00;16.0;9.0;56.25;2,00
ID_ad345814a;100000.0;4,00;3,00;9,00;0,00;0,00;1,00;1,00;6,00;9,00;7,50;4.0;0,00;3,00;81,00;81,00;36,00;16.0;9.0;56.25;2,00
ID_492a38d4f;100000.0;4,00;3,00;0,00;0,00;0,00;1,00;1,00;6,00;9,00;7,50;4.0;0,00;3,00;0,00;81,00;36,00;16.0;9.0;56.25;2,00
ID_eb3f4ac01;100000.0;4,00;3,00;7,00;0,00;0,00;1,00;1,00;6,00;9,00;7,50;4.0;0,00;3,00;49,00;81,00;36,00;16.0;9.0;56.25;2,00
ID_088ddfab0;100000.0;4,00;3,00;3,00;0,00;0,00;1,00;1,00;6,00;9,00;7,50;4.0;0,00;3,00;9,00;81,00;36,00;16.0;9.0;56.25;2,00
ID_60f323123;;4,00;1,00;3,00;0,00;0,00;0,00;0,00;1,00;no;4,50;3.0;0,00;0,00;9,00;0,00;1,00;9.0;4.0;20.25;2,00
ID_735b7d05c;;4,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;no;4,50;3.0;0,00;0,00;0,00;0,00;1,00;9.0;4.0;20.25;2,00
ID_8de9e9064;;4,00;1,00;6,00;0,00;0,00;0,00;0,00;1,00;no;4,50;3.0;0,00;0,00;36,00;0,00;1,00;9.0;4.0;20.25;2,00
ID_456256968;;6,00;0,00;16,00;1,00;1,00;1,00;0,00;0,00;no;10,67;1.0;0,00;2,00;256,00;0,00;0,00;1.0;0.25;11.377.779,00;4,00
ID_b63708af8;;6,00;0,00;4,00;1,00;1,00;1,00;0,00;0,00;no;10,67;1.0;0,00;2,00;16,00;0,00;0,00;1.0;0.25;11.377.779,00;4,00
ID_6c4f42042;;6,00;0,00;12,00;1,00;1,00;1,00;0,00;0,00;no;10,67;1.0;0,00;2,00;144,00;0,00;0,00;1.0;0.25;11.377.779,00;4,00
ID_54365b171;110000.0;2,00;1,00;0,00;0,00;1,00;1,00;0,00;1,00;no;17,00;2.0;0,00;1,00;0,00;0,00;1,00;4.0;1.0;289.0;4,00
ID_c36d747a5;110000.0;2,00;1,00;17,00;0,00;1,00;1,00;0,00;1,00;no;17,00;2.0;0,00;1,00;289,00;0,00;1,00;4.0;1.0;289.0;4,00
ID_854323287;;6,00;0,00;9,00;1,00;1,00;1,00;1,00;0,00;11,00;10,80;16.666.666,00;0,00;4,00;81,00;121,00;0,00;27.777.777,00;0.0;11.664.001,00;3,00
ID_1b6cca7a7;;6,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;11,00;10,80;16.666.666,00;0,00;4,00;121,00;121,00;0,00;27.777.777,00;0.0;11.664.001,00;3,00
ID_6aa717111;;6,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;11,00;10,80;16.666.666,00;0,00;4,00;121,00;121,00;0,00;27.777.777,00;0.0;11.664.001,00;3,00
ID_6cffdd2ef;;6,00;0,00;17,00;1,00;1,00;1,00;1,00;0,00;11,00;10,80;16.666.666,00;0,00;4,00;289,00;121,00;0,00;27.777.777,00;0.0;11.664.001,00;3,00
ID_9836d4a84;;6,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;11,00;10,80;16.666.666,00;0,00;4,00;36,00;121,00;0,00;27.777.777,00;0.0;11.664.001,00;3,00
ID_141e040dc;150000.0;5,00;0,00;15,00;1,00;1,00;0,00;1,00;0,00;no;15,50;1.0;0,00;2,00;225,00;0,00;0,00;1.0;0.0;240.25;4,00
ID_4b9da42fa;150000.0;5,00;0,00;16,00;1,00;1,00;0,00;1,00;0,00;no;15,50;1.0;0,00;2,00;256,00;0,00;0,00;1.0;0.0;240.25;4,00
ID_e5fa22ef0;;5,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;no;11,67;1.0;1,00;3,00;121,00;0,00;0,00;1.0;0.25;13.611.111,00;4,00
ID_ae98d1e9f;;5,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;no;11,67;1.0;1,00;3,00;225,00;0,00;0,00;1.0;0.25;13.611.111,00;4,00
ID_8f5440802;;5,00;0,00;9,00;1,00;1,00;1,00;1,00;0,00;no;11,67;1.0;1,00;3,00;81,00;0,00;0,00;1.0;0.25;13.611.111,00;4,00
ID_aaf071973;;4,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;3,00;4,50;1.0;0,00;2,00;9,00;9,00;0,00;1.0;1.0;20.25;2,00
ID_899439b16;;4,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;3,00;4,50;1.0;0,00;2,00;36,00;9,00;0,00;1.0;1.0;20.25;2,00
ID_685a26550;;5,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;6,00;5,50;13.333.334,00;0,00;3,00;36,00;36,00;0,00;17.777.778.999.999.900,00;1.0;30.25;4,00
ID_8551d2bf2;;5,00;0,00;6,00;1,00;1,00;1,00;1,00;0,00;6,00;5,50;13.333.334,00;0,00;3,00;36,00;36,00;0,00;17.777.778.999.999.900,00;1.0;30.25;4,00
ID_883525ccd;;5,00;0,00;2,00;1,00;1,00;1,00;1,00;0,00;6,00;5,50;13.333.334,00;0,00;3,00;4,00;36,00;0,00;17.777.778.999.999.900,00;1.0;30.25;4,00
ID_f1343a66a;;5,00;0,00;8,00;1,00;1,00;1,00;1,00;0,00;6,00;5,50;13.333.334,00;0,00;3,00;64,00;36,00;0,00;17.777.778.999.999.900,00;1.0;30.25;4,00
ID_1d1e4e1a7;;4,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00;7,00;1.0;0,00;0,00;64,00;64,00;0,00;1.0;1.0;49.0;3,00
ID_e19894aff;;4,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;8,00;7,00;1.0;0,00;0,00;36,00;64,00;0,00;1.0;1.0;49.0;3,00
ID_d3ff5b93f;200000.0;4,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;15,00;14,00;1.0;1,00;2,00;225,00;225,00;0,00;1.0;0.0;196.0;4,00
ID_992288a92;200000.0;4,00;0,00;13,00;1,00;1,00;1,00;1,00;0,00;15,00;14,00;1.0;1,00;2,00;169,00;225,00;0,00;1.0;0.0;196.0;4,00
ID_78308d365;;8,00;1,00;15,00;1,00;1,00;1,00;1,00;2,00;no;15,67;45.658,00;1,00;4,00;225,00;0,00;4,00;15.625,00;0.44444448;24.544.446,00;4,00
ID_70b5a5291;;8,00;1,00;9,00;1,00;1,00;1,00;1,00;2,00;no;15,67;45.658,00;1,00;4,00;81,00;0,00;4,00;15.625,00;0.44444448;24.544.446,00;4,00
ID_8b981ace8;;8,00;1,00;12,00;1,00;1,00;1,00;1,00;2,00;no;15,67;45.658,00;1,00;4,00;144,00;0,00;4,00;15.625,00;0.44444448;24.544.446,00;4,00
ID_f8f026fa1;;8,00;1,00;11,00;1,00;1,00;1,00;1,00;2,00;no;15,67;45.658,00;1,00;4,00;121,00;0,00;4,00;15.625,00;0.44444448;24.544.446,00;4,00
ID_08f5073d8;;8,00;1,00;0,00;1,00;1,00;1,00;1,00;2,00;no;15,67;45.658,00;1,00;4,00;0,00;0,00;4,00;15.625,00;0.44444448;24.544.446,00;4,00
ID_658dcecf0;;5,00;1,00;3,00;1,00;1,00;1,00;1,00;1,00;no;9,67;13.333.334,00;0,00;4,00;9,00;0,00;1,00;17.777.778.999.999.900,00;0.11111112;9.344.445,00;4,00
ID_57ab953fd;;5,00;1,00;12,00;1,00;1,00;1,00;1,00;1,00;no;9,67;13.333.334,00;0,00;4,00;144,00;0,00;1,00;17.777.778.999.999.900,00;0.11111112;9.344.445,00;4,00
ID_d89ec6013;;5,00;1,00;9,00;1,00;1,00;1,00;1,00;1,00;no;9,67;13.333.334,00;0,00;4,00;81,00;0,00;1,00;17.777.778.999.999.900,00;0.11111112;9.344.445,00;4,00
ID_068c6a363;;5,00;1,00;8,00;1,00;1,00;1,00;1,00;1,00;no;9,67;13.333.334,00;0,00;4,00;64,00;0,00;1,00;17.777.778.999.999.900,00;0.11111112;9.344.445,00;4,00
ID_9e20c0e6f;;4,00;1,00;10,00;0,00;1,00;1,00;1,00;1,00;10,00;9,50;45.047,00;0,00;2,00;100,00;100,00;1,00;45.689,00;0.25;90.25;4,00
ID_f9f1f0a83;;4,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;10,00;9,50;45.047,00;0,00;2,00;0,00;100,00;1,00;45.689,00;0.25;90.25;4,00
ID_aff615754;;4,00;1,00;9,00;0,00;1,00;1,00;1,00;1,00;10,00;9,50;45.047,00;0,00;2,00;81,00;100,00;1,00;45.689,00;0.25;90.25;4,00
ID_d018d538c;;4,00;0,00;9,00;1,00;1,00;1,00;1,00;0,00;no;9,00;0.5;0,00;1,00;81,00;0,00;0,00;0.25;64.0;81.0;4,00
ID_2c37a6ea2;120000.0;5,00;3,00;0,00;0,00;1,00;0,00;1,00;3,00;6,00;9,00;16.666.666,00;0,00;3,00;0,00;36,00;9,00;27.777.777,00;45.689,00;81.0;3,00
ID_76a4446d1;120000.0;5,00;3,00;0,00;0,00;1,00;0,00;1,00;3,00;6,00;9,00;16.666.666,00;0,00;3,00;0,00;36,00;9,00;27.777.777,00;45.689,00;81.0;3,00
ID_74f23fb45;120000.0;5,00;3,00;2,00;0,00;1,00;0,00;1,00;3,00;6,00;9,00;16.666.666,00;0,00;3,00;4,00;36,00;9,00;27.777.777,00;45.689,00;81.0;3,00
ID_c9c42fd03;120000.0;5,00;3,00;12,00;0,00;1,00;0,00;1,00;3,00;6,00;9,00;16.666.666,00;0,00;3,00;144,00;36,00;9,00;27.777.777,00;45.689,00;81.0;3,00
ID_040d7833a;120000.0;5,00;3,00;6,00;0,00;1,00;0,00;1,00;3,00;6,00;9,00;16.666.666,00;0,00;3,00;36,00;36,00;9,00;27.777.777,00;45.689,00;81.0;3,00
ID_34570a74c;;7,00;0,00;6,00;1,00;1,00;1,00;0,00;0,00;no;6,00;0.5;0,00;1,00;36,00;0,00;0,00;0.25;64.0;36.0;4,00
ID_3e82bc6cf;;6,00;1,00;11,00;1,00;1,00;1,00;1,00;3,00;no;15,00;45.658,00;0,00;2,00;121,00;0,00;9,00;15.625,00;45.689,00;225.0;4,00
ID_a6a72968b;;6,00;1,00;0,00;1,00;1,00;1,00;1,00;3,00;no;15,00;45.658,00;0,00;2,00;0,00;0,00;9,00;15.625,00;45.689,00;225.0;4,00
ID_bd01acd0e;;6,00;1,00;12,00;1,00;1,00;1,00;1,00;3,00;no;15,00;45.658,00;0,00;2,00;144,00;0,00;9,00;15.625,00;45.689,00;225.0;4,00
ID_f7581dec7;;6,00;1,00;7,00;1,00;1,00;1,00;1,00;3,00;no;15,00;45.658,00;0,00;2,00;49,00;0,00;9,00;15.625,00;45.689,00;225.0;4,00
ID_e5f9ebe41;;6,00;1,00;7,00;1,00;1,00;1,00;1,00;3,00;no;15,00;45.658,00;0,00;2,00;49,00;0,00;9,00;15.625,00;45.689,00;225.0;4,00
ID_a8beeeda9;;5,00;0,00;11,00;1,00;1,00;1,00;1,00;0,00;16,00;14,75;13.333.334,00;1,00;4,00;121,00;256,00;0,00;17.777.778.999.999.900,00;0.0;2.175.625,00;4,00
ID_1ae01eaa0;;5,00;0,00;15,00;1,00;1,00;1,00;1,00;0,00;16,00;14,75;13.333.334,00;1,00;4,00;225,00;256,00;0,00;17.777.778.999.999.900,00;0.0;2.175.625,00;4,00
ID_035047813;;5,00;0,00;16,00;1,00;1,00;1,00;1,00;0,00;16,00;14,75;13.333.334,00;1,00;4,00;256,00;256,00;0,00;17.777.778.999.999.900,00;0.0;2.175.625,00;4,00
